,PlayerID,PlayerName,Position,minutes,redcards,errors,pensconceded,owngoals,sumerrors
2312,3860,Yuri Zhirkov,Midfielder,1558.0,0.0,0.0,0.0,0.0,0.0
2311,4586,Garath McCleary,Midfielder,1572.0,0.0,0.0,0.0,0.0,0.0
2310,25089,Ken Sema,Midfielder,1600.0,0.0,0.0,0.0,0.0,0.0
2478,3886,Bjørn Helge Riise,Midfielder,432.0,0.0,0.0,0.0,0.0,0.0
2479,4078,Ludovic Sylvestre,Midfielder,429.0,0.0,0.0,0.0,0.0,0.0
2480,5585,Florian Thauvin,Midfielder,420.0,0.0,0.0,0.0,0.0,0.0
2481,2683,Tom Soares,Midfielder,413.0,0.0,0.0,0.0,0.0,0.0
2482,5154,Stefan Johansen,Midfielder,411.0,0.0,0.0,0.0,0.0,0.0
2289,3197,Bobby Convey,Midfielder,1055.0,0.0,0.0,0.0,0.0,0.0
2483,4552,Gaël Bigirimana,Midfielder,408.0,0.0,0.0,0.0,0.0,0.0
2484,3660,Vladimír Weiss,Midfielder,404.0,0.0,0.0,0.0,0.0,0.0
2286,9950,Ikechi Anya,Midfielder,1689.0,0.0,0.0,0.0,0.0,0.0
2485,3998,David Davis,Midfielder,399.0,0.0,0.0,0.0,0.0,0.0
2486,43087,Peter Etebo,Midfielder,397.0,0.0,0.0,0.0,0.0,0.0
2284,4304,Mahamadou Diarra,Midfielder,1699.0,0.0,0.0,0.0,0.0,0.0
2283,10004,Bakary Sako,Midfielder,1704.0,0.0,0.0,0.0,0.0,0.0
2282,3498,Ross Wallace,Midfielder,1729.0,0.0,0.0,0.0,0.0,0.0
2488,2901,Andy van der Meijde,Midfielder,9.0,0.0,0.0,0.0,0.0,0.0
2293,4836,José Cañas,Midfielder,1670.0,0.0,0.0,0.0,0.0,0.0
2303,21413,Oliver Skipp,Midfielder,1639.0,0.0,0.0,0.0,0.0,0.0
178,8192,Bobby De Cordova-Reid,Forward,3804.0,0.0,0.0,0.0,0.0,0.0
2308,2187,Bryan Hughes,Midfielder,124.0,0.0,0.0,0.0,0.0,0.0
2307,3481,Jem Karacan,Midfielder,1606.0,0.0,0.0,0.0,0.0,0.0
2469,3343,Johann Vogel,Midfielder,473.0,0.0,0.0,0.0,0.0,0.0
2305,3497,Carlos Edwards,Midfielder,1625.0,0.0,0.0,0.0,0.0,0.0
2304,10596,Oliver Burke,Midfielder,1628.0,0.0,0.0,0.0,0.0,0.0
2470,3878,Hope Akpan,Midfielder,469.0,0.0,0.0,0.0,0.0,0.0
2302,7234,Vicente Iborra,Midfielder,1641.0,0.0,0.0,0.0,0.0,0.0
2294,3483,Jimmy Kébé,Midfielder,1669.0,0.0,0.0,0.0,0.0,0.0
2301,12735,Grzegorz Krychowiak,Midfielder,1642.0,0.0,0.0,0.0,0.0,0.0
2471,7490,Josh Onomah,Midfielder,468.0,0.0,0.0,0.0,0.0,0.0
2472,4705,Nuri Sahin,Midfielder,454.0,0.0,0.0,0.0,0.0,0.0
2474,3594,Gaël Kakuta,Midfielder,449.0,0.0,0.0,0.0,0.0,0.0
2297,4830,Emanuele Giaccherini,Midfielder,1659.0,0.0,0.0,0.0,0.0,0.0
2296,4570,Esteban Granero,Midfielder,1663.0,0.0,0.0,0.0,0.0,0.0
2295,3445,Owen Hargreaves,Midfielder,1665.0,0.0,0.0,0.0,0.0,0.0
2342,3936,Hassan Yebda,Midfielder,1277.0,0.0,0.0,0.0,0.0,0.0
2344,117497,Yoane Wissa,Midfielder,1273.0,0.0,0.0,0.0,0.0,0.0
2418,4925,Mario Suárez,Midfielder,744.0,0.0,0.0,0.0,0.0,0.0
2419,3292,David Cotterill,Midfielder,100.0,0.0,0.0,0.0,0.0,0.0
2389,7482,Jay Fulton,Midfielder,923.0,0.0,0.0,0.0,0.0,0.0
2388,4059,Rubén Rochina,Midfielder,936.0,0.0,0.0,0.0,0.0,0.0
2387,14903,Matthew Longstaff,Midfielder,949.0,0.0,0.0,0.0,0.0,0.0
2386,4737,Don Cowie,Midfielder,960.0,0.0,0.0,0.0,0.0,0.0
2383,4267,Radosav Petrovic,Midfielder,978.0,0.0,0.0,0.0,0.0,0.0
2420,6889,Rachid Ghezzal,Midfielder,735.0,0.0,0.0,0.0,0.0,0.0
2382,10455,Kieran Dowell,Midfielder,985.0,0.0,0.0,0.0,0.0,0.0
2381,4006,Nathaniel Mendez-Laing,Midfielder,986.0,0.0,0.0,0.0,0.0,0.0
2422,6820,Ondrej Duda,Midfielder,729.0,0.0,0.0,0.0,0.0,0.0
2423,1205,Patrik Berger,Midfielder,167.0,0.0,0.0,0.0,0.0,0.0
2376,3697,Angelos Basinas,Midfielder,999.0,0.0,0.0,0.0,0.0,0.0
2391,4305,Kerim Frei,Midfielder,904.0,0.0,0.0,0.0,0.0,0.0
2392,3087,Andranik Teymourian,Midfielder,85.0,0.0,0.0,0.0,0.0,0.0
2393,4382,Ákos Buzsáky,Midfielder,896.0,0.0,0.0,0.0,0.0,0.0
2410,3745,Kim Do-Heon,Midfielder,767.0,0.0,0.0,0.0,0.0,0.0
2409,4614,Dean Hammond,Midfielder,781.0,0.0,0.0,0.0,0.0,0.0
2408,32298,Edo Kayembe,Midfielder,799.0,0.0,0.0,0.0,0.0,0.0
2407,4167,Shane Ferguson,Midfielder,805.0,0.0,0.0,0.0,0.0,0.0
2406,3064,Isaiah Osbourne,Midfielder,162.0,0.0,0.0,0.0,0.0,0.0
2405,3904,Alberto Aquilani,Midfielder,815.0,0.0,0.0,0.0,0.0,0.0
2415,9649,Sam McQueen,Midfielder,750.0,0.0,0.0,0.0,0.0,0.0
2416,4036,Ryo Miyaichi,Midfielder,746.0,0.0,0.0,0.0,0.0,0.0
2401,11357,Adrien Silva,Midfielder,849.0,0.0,0.0,0.0,0.0,0.0
2400,4837,Alejandro Pozuelo,Midfielder,868.0,0.0,0.0,0.0,0.0,0.0
2399,8175,William Buckley,Midfielder,868.0,0.0,0.0,0.0,0.0,0.0
12,4503,Eden Hazard,Forward,19452.0,0.0,0.0,0.0,0.0,0.0
2397,13867,Sam Field,Midfielder,880.0,0.0,0.0,0.0,0.0,0.0
2395,52951,Ki-Jana Hoever,Midfielder,881.0,0.0,0.0,0.0,0.0,0.0
2394,3134,Adam Hammill,Midfielder,889.0,0.0,0.0,0.0,0.0,0.0
2425,16646,Renato Sanches,Midfielder,703.0,0.0,0.0,0.0,0.0,0.0
2374,12815,Max-Alain Gradel,Midfielder,1024.0,0.0,0.0,0.0,0.0,0.0
2373,11355,João Mário,Midfielder,1027.0,0.0,0.0,0.0,0.0,0.0
2372,74761,Bruno Guimarães,Midfielder,1033.0,0.0,0.0,0.0,0.0,0.0
2358,32989,Michael Olise,Midfielder,1137.0,0.0,0.0,0.0,0.0,0.0
2356,4490,Yacouba Sylla,Midfielder,1144.0,0.0,0.0,0.0,0.0,0.0
2435,3572,Carlos Villanueva,Midfielder,645.0,0.0,0.0,0.0,0.0,0.0
2355,3334,Daniel de Ridder,Midfielder,1151.0,0.0,0.0,0.0,0.0,0.0
2354,14393,Jamie Shackleton,Midfielder,1162.0,0.0,0.0,0.0,0.0,0.0
2436,4517,Urby Emanuelson,Midfielder,643.0,0.0,0.0,0.0,0.0,0.0
2353,15259,Morgan Gibbs-White,Midfielder,1193.0,0.0,0.0,0.0,0.0,0.0
2352,4159,Ravel Morrison,Midfielder,1199.0,0.0,0.0,0.0,0.0,0.0
2351,5271,Bastian Schweinsteiger,Midfielder,1202.0,0.0,0.0,0.0,0.0,0.0
2350,9473,Danny Williams,Midfielder,1211.0,0.0,0.0,0.0,0.0,0.0
2439,6204,Markus Henriksen,Midfielder,633.0,0.0,0.0,0.0,0.0,0.0
2348,4735,Craig Noone,Midfielder,1225.0,0.0,0.0,0.0,0.0,0.0
2441,8317,Mats Møller Dæhli,Midfielder,626.0,0.0,0.0,0.0,0.0,0.0
2442,3800,Gary Gardner,Midfielder,623.0,0.0,0.0,0.0,0.0,0.0
2347,2443,Stelios Giannakopoulos,Midfielder,314.0,0.0,0.0,0.0,0.0,0.0
2346,49316,Dejan Kulusevski,Midfielder,1265.0,0.0,0.0,0.0,0.0,0.0
2359,24412,Tom Trybull,Midfielder,1136.0,0.0,0.0,0.0,0.0,0.0
2433,1049,Harry Kewell,Midfielder,608.0,0.0,0.0,0.0,0.0,0.0
2429,3179,Arnold Mvuemba,Midfielder,452.0,0.0,0.0,0.0,0.0,0.0
2426,4519,Eyong Enoh,Midfielder,693.0,0.0,0.0,0.0,0.0,0.0
2427,3378,Mile Sterjovski,Midfielder,692.0,0.0,0.0,0.0,0.0,0.0
2428,15558,Moritz Leitner,Midfielder,684.0,0.0,0.0,0.0,0.0,0.0
15,3206,Shane Long,Forward,16998.0,0.0,0.0,0.0,0.0,0.0
2369,108612,Frank Onyeka,Midfielder,1050.0,0.0,0.0,0.0,0.0,0.0
2368,11031,Donny van de Beek,Midfielder,1065.0,0.0,0.0,0.0,0.0,0.0
2367,21731,Kamil Grosicki,Midfielder,1065.0,0.0,0.0,0.0,0.0,0.0
2430,112203,Moisés Caicedo,Midfielder,664.0,0.0,0.0,0.0,0.0,0.0
2360,4415,Mark Gower,Midfielder,1133.0,0.0,0.0,0.0,0.0,0.0
2365,2403,Keith Southern,Midfielder,1083.0,0.0,0.0,0.0,0.0,0.0
2364,50247,Boubakary Soumaré,Midfielder,1100.0,0.0,0.0,0.0,0.0,0.0
2363,3459,Mohamed Shawky,Midfielder,1104.0,0.0,0.0,0.0,0.0,0.0
2362,25312,Nikola Vlasic,Midfielder,1129.0,0.0,0.0,0.0,0.0,0.0
2431,4343,Mehdi Abeid,Midfielder,662.0,0.0,0.0,0.0,0.0,0.0
2432,4025,Luis Jiménez,Midfielder,657.0,0.0,0.0,0.0,0.0,0.0
2489,3149,Kelvin Etuhu,Midfielder,394.0,0.0,0.0,0.0,0.0,0.0
2278,2625,Mehdi Nafti,Midfielder,1757.0,0.0,0.0,0.0,0.0,0.0
2156,4878,Jairo Riedewald,Midfielder,3132.0,0.0,0.0,0.0,0.0,0.0
2548,3921,Magnus Wolff Eikrem,Midfielder,198.0,0.0,0.0,0.0,0.0,0.0
2550,5691,Gökhan Inler,Midfielder,194.0,0.0,0.0,0.0,0.0,0.0
2551,14623,Beni Baningime,Midfielder,193.0,0.0,0.0,0.0,0.0,0.0
2552,23994,Owen Otasowie,Midfielder,187.0,0.0,0.0,0.0,0.0,0.0
2553,2126,Laurent Robert,Midfielder,181.0,0.0,0.0,0.0,0.0,0.0
2554,3632,Will Atkinson,Midfielder,180.0,0.0,0.0,0.0,0.0,0.0
2555,23989,Luke Cundle,Midfielder,180.0,0.0,0.0,0.0,0.0,0.0
2195,19851,Giovani Lo Celso,Midfielder,2669.0,0.0,0.0,0.0,0.0,0.0
2557,1886,Thomas Gravesen,Midfielder,173.0,0.0,0.0,0.0,0.0,0.0
2192,4055,Jason Lowe,Midfielder,2732.0,0.0,0.0,0.0,0.0,0.0
2191,3408,Alexander Kacaniklic,Midfielder,2762.0,0.0,0.0,0.0,0.0,0.0
2190,2285,Salif Diao,Midfielder,2770.0,0.0,0.0,0.0,0.0,0.0
55,4973,Alexis Sánchez,Forward,12048.0,0.0,0.0,0.0,0.0,0.0
2188,3592,Deco,Midfielder,2785.0,0.0,0.0,0.0,0.0,0.0
2187,13706,David Brooks,Midfielder,2787.0,0.0,0.0,0.0,0.0,0.0
49,2530,Cameron Jerome,Forward,12806.0,0.0,0.0,0.0,0.0,0.0
2547,2475,Salomon Olembé,Midfielder,198.0,0.0,0.0,0.0,0.0,0.0
2534,4451,Anthony Forde,Midfielder,242.0,0.0,0.0,0.0,0.0,0.0
2199,22952,Víctor Camarasa,Midfielder,2583.0,0.0,0.0,0.0,0.0,0.0
2213,4538,Shinji Kagawa,Midfielder,2495.0,0.0,0.0,0.0,0.0,0.0
2211,2993,Hossam Ghaly,Midfielder,1106.0,0.0,0.0,0.0,0.0,0.0
2537,3352,Christian Wilhelmsson,Midfielder,232.0,0.0,0.0,0.0,0.0,0.0
2538,3049,Henri Lansbury,Midfielder,228.0,0.0,0.0,0.0,0.0,0.0
42,3851,Jay Rodriguez,Forward,13436.0,0.0,0.0,0.0,0.0,0.0
2539,3411,Damien Plessis,Midfielder,225.0,0.0,0.0,0.0,0.0,0.0
2208,2588,Seol Ki-Hyeon,Midfielder,692.0,0.0,0.0,0.0,0.0,0.0
44,8454,Callum Wilson,Forward,13038.0,0.0,0.0,0.0,0.0,0.0
2540,4767,Jonathan Williams,Midfielder,223.0,0.0,0.0,0.0,0.0,0.0
2205,2929,Albert Riera,Midfielder,2548.0,0.0,0.0,0.0,0.0,0.0
2541,20178,Neeskens Kebano,Midfielder,220.0,0.0,0.0,0.0,0.0,0.0
2542,3628,Nathan Doyle,Midfielder,213.0,0.0,0.0,0.0,0.0,0.0
2543,3582,Ebi Smolarek,Midfielder,213.0,0.0,0.0,0.0,0.0,0.0
2544,20187,Jean-Philippe Gbamin,Midfielder,212.0,0.0,0.0,0.0,0.0,0.0
2186,4818,Harrison Reed,Midfielder,2793.0,0.0,0.0,0.0,0.0,0.0
2560,3774,Cho Won-Hee,Midfielder,170.0,0.0,0.0,0.0,0.0,0.0
2561,3317,Craig Eastmond,Midfielder,170.0,0.0,0.0,0.0,0.0,0.0
2562,13283,Kasey Palmer,Midfielder,169.0,0.0,0.0,0.0,0.0,0.0
2575,35741,Tony Springett,Midfielder,141.0,0.0,0.0,0.0,0.0,0.0
2576,10471,José Ángel Pozo,Midfielder,137.0,0.0,0.0,0.0,0.0,0.0
2166,4534,Javi García,Midfielder,3023.0,0.0,0.0,0.0,0.0,0.0
2165,4029,Elliott Bennett,Midfielder,3052.0,0.0,0.0,0.0,0.0,0.0
2164,42331,Christian Nørgaard,Midfielder,3059.0,0.0,0.0,0.0,0.0,0.0
2577,4799,Luis Alberto,Midfielder,135.0,0.0,0.0,0.0,0.0,0.0
2578,8650,Matt Grimes,Midfielder,132.0,0.0,0.0,0.0,0.0,0.0
2161,19888,Jacob Ramsey,Midfielder,3093.0,0.0,0.0,0.0,0.0,0.0
2579,3591,Ricardo Quaresma,Midfielder,130.0,0.0,0.0,0.0,0.0,0.0
2160,3151,Michael Johnson,Midfielder,2196.0,0.0,0.0,0.0,0.0,0.0
2580,10538,Nenê,Midfielder,128.0,0.0,0.0,0.0,0.0,0.0
2581,4908,Kim Källström,Midfielder,128.0,0.0,0.0,0.0,0.0,0.0
2582,65961,Crysencio Summerville,Midfielder,126.0,0.0,0.0,0.0,0.0,0.0
2583,49293,Cole Palmer,Midfielder,122.0,0.0,0.0,0.0,0.0,0.0
2584,9131,Albert Adomah,Midfielder,121.0,0.0,0.0,0.0,0.0,0.0
2585,4412,Andrea Orlandi,Midfielder,118.0,0.0,0.0,0.0,0.0,0.0
2586,13869,Kyle Edwards,Midfielder,113.0,0.0,0.0,0.0,0.0,0.0
2411,4747,Marco van Ginkel,Midfielder,763.0,0.0,0.0,0.0,0.0,0.0
2170,3335,Olivier Kapo,Midfielder,2938.0,0.0,0.0,0.0,0.0,0.0
2178,4733,Gary Medel,Midfielder,2873.0,0.0,0.0,0.0,0.0,0.0
2564,3923,Ryan Tunnicliffe,Midfielder,166.0,0.0,0.0,0.0,0.0,0.0
2183,3035,Josip Skoko,Midfielder,666.0,0.0,0.0,0.0,0.0,0.0
2182,2171,Peter Whittingham,Midfielder,2661.0,0.0,0.0,0.0,0.0,0.0
2181,15967,Mohamed Elyounoussi,Midfielder,2832.0,0.0,0.0,0.0,0.0,0.0
2566,4053,Josh Morris,Midfielder,163.0,0.0,0.0,0.0,0.0,0.0
59,24797,Dwight McNeil,Forward,11125.0,0.0,0.0,0.0,0.0,0.0
2567,4783,Derek Boateng,Midfielder,155.0,0.0,0.0,0.0,0.0,0.0
2171,2981,Liam Lawrence,Midfielder,2936.0,0.0,0.0,0.0,0.0,0.0
2568,13129,Jordan Lyden,Midfielder,152.0,0.0,0.0,0.0,0.0,0.0
2569,4831,Charalampos Mavrias,Midfielder,150.0,0.0,0.0,0.0,0.0,0.0
2570,49501,Lewis Bate,Midfielder,147.0,0.0,0.0,0.0,0.0,0.0
2173,66360,Bryan Mbeumo,Midfielder,2915.0,0.0,0.0,0.0,0.0,0.0
2572,4502,Marko Marin,Midfielder,143.0,0.0,0.0,0.0,0.0,0.0
2573,1560,Olivier Dacourt,Midfielder,142.0,0.0,0.0,0.0,0.0,0.0
2535,3597,Gökhan Töre,Midfielder,239.0,0.0,0.0,0.0,0.0,0.0
2215,20750,Hakim Ziyech,Midfielder,2494.0,0.0,0.0,0.0,0.0,0.0
2490,4269,Simon Vukcevic,Midfielder,377.0,0.0,0.0,0.0,0.0,0.0
2498,19678,Domingos Quina,Midfielder,352.0,0.0,0.0,0.0,0.0,0.0
2262,10484,Rémy Cabella,Midfielder,1947.0,0.0,0.0,0.0,0.0,0.0
2500,2204,Paul Gallagher,Midfielder,15.0,0.0,0.0,0.0,0.0,0.0
2501,1835,Robert Pires,Midfielder,248.0,0.0,0.0,0.0,0.0,0.0
2261,4561,Josh Murphy,Midfielder,1953.0,0.0,0.0,0.0,0.0,0.0
2502,15791,Ozan Tufan,Midfielder,338.0,0.0,0.0,0.0,0.0,0.0
2503,3729,Giovani dos Santos,Midfielder,336.0,0.0,0.0,0.0,0.0,0.0
2504,10604,Jota,Midfielder,332.0,0.0,0.0,0.0,0.0,0.0
2506,5057,Filip Djuricic,Midfielder,327.0,0.0,0.0,0.0,0.0,0.0
2257,5078,Lazar Markovic,Midfielder,1988.0,0.0,0.0,0.0,0.0,0.0
2255,3377,Stephen Pearson,Midfielder,1995.0,0.0,0.0,0.0,0.0,0.0
2254,13824,José Manuel Jurado,Midfielder,2025.0,0.0,0.0,0.0,0.0,0.0
2253,4667,Lewis Holtby,Midfielder,2027.0,0.0,0.0,0.0,0.0,0.0
2507,10800,Emilio Nsue,Midfielder,322.0,0.0,0.0,0.0,0.0,0.0
2508,4674,Isaiah Brown,Midfielder,321.0,0.0,0.0,0.0,0.0,0.0
2509,64140,Carney Chukwuemeka,Midfielder,313.0,0.0,0.0,0.0,0.0,0.0
2263,868,Glen Little,Midfielder,345.0,0.0,0.0,0.0,0.0,0.0
2533,4886,Davy Klaassen,Midfielder,250.0,0.0,0.0,0.0,0.0,0.0
28,1135,Nicolas Anelka,Forward,11829.0,0.0,0.0,0.0,0.0,0.0
2491,3132,Nabil El Zhar,Midfielder,322.0,0.0,0.0,0.0,0.0,0.0
2277,9377,Conor Hourihane,Midfielder,1765.0,0.0,0.0,0.0,0.0,0.0
2276,11300,James Rodríguez,Midfielder,1775.0,0.0,0.0,0.0,0.0,0.0
2275,16758,Maxwel Cornet,Midfielder,1776.0,0.0,0.0,0.0,0.0,0.0
2274,2921,Mohamed Sissoko,Midfielder,553.0,0.0,0.0,0.0,0.0,0.0
2273,7568,Carles Gil,Midfielder,1799.0,0.0,0.0,0.0,0.0,0.0
2492,33185,Harvey Elliott,Midfielder,371.0,0.0,0.0,0.0,0.0,0.0
2493,4856,Kadeem Harris,Midfielder,366.0,0.0,0.0,0.0,0.0,0.0
2271,15759,Edimilson Fernandes,Midfielder,1831.0,0.0,0.0,0.0,0.0,0.0
2270,15199,Grady Diangana,Midfielder,1842.0,0.0,0.0,0.0,0.0,0.0
2494,11961,Lynden Gooch,Midfielder,364.0,0.0,0.0,0.0,0.0,0.0
2269,569,Nick Barmby,Midfielder,1851.0,0.0,0.0,0.0,0.0,0.0
2495,3320,Luke Freeman,Midfielder,362.0,0.0,0.0,0.0,0.0,0.0
2496,4201,George Thorne,Midfielder,362.0,0.0,0.0,0.0,0.0,0.0
2267,1401,John Oster,Midfielder,1021.0,0.0,0.0,0.0,0.0,0.0
2266,4105,Nathaniel Chalobah,Midfielder,1865.0,0.0,0.0,0.0,0.0,0.0
2497,3351,Mikel Alonso,Midfielder,357.0,0.0,0.0,0.0,0.0,0.0
2250,5377,Max Meyer,Midfielder,2060.0,0.0,0.0,0.0,0.0,0.0
2249,21614,Sander Berge,Midfielder,2069.0,0.0,0.0,0.0,0.0,0.0
2248,4302,Pajtim Kasami,Midfielder,2093.0,0.0,0.0,0.0,0.0,0.0
2247,14706,Kiernan Dewsbury-Hall,Midfielder,2105.0,0.0,0.0,0.0,0.0,0.0
2231,3749,Borja Valero,Midfielder,2302.0,0.0,0.0,0.0,0.0,0.0
2521,15938,Georges-Kévin Nkoudou,Midfielder,280.0,0.0,0.0,0.0,0.0,0.0
2230,3223,Michael Tonge,Midfielder,292.0,0.0,0.0,0.0,0.0,0.0
2229,23194,Vitaly Janelt,Midfielder,2307.0,0.0,0.0,0.0,0.0,0.0
2523,10512,George Honeyman,Midfielder,271.0,0.0,0.0,0.0,0.0,0.0
2227,108751,Jakub Moder,Midfielder,2350.0,0.0,0.0,0.0,0.0,0.0
2524,22591,Abdelhamid Sabiri,Midfielder,267.0,0.0,0.0,0.0,0.0,0.0
2525,2947,Josh Walker,Midfielder,267.0,0.0,0.0,0.0,0.0,0.0
2223,3040,Stuart Holden,Midfielder,2410.0,0.0,0.0,0.0,0.0,0.0
2222,2955,Emre,Midfielder,590.0,0.0,0.0,0.0,0.0,0.0
2527,3747,Filipe Andrade Teixeira,Midfielder,257.0,0.0,0.0,0.0,0.0,0.0
2529,32289,Fábio Carvalho,Midfielder,255.0,0.0,0.0,0.0,0.0,0.0
2530,5632,Antonio Nocerino,Midfielder,254.0,0.0,0.0,0.0,0.0,0.0
2532,2283,Alou Diarra,Midfielder,251.0,0.0,0.0,0.0,0.0,0.0
2233,25071,Pierre Lees-Melou,Midfielder,2270.0,0.0,0.0,0.0,0.0,0.0
2241,4056,Mauro Formica,Midfielder,2172.0,0.0,0.0,0.0,0.0,0.0
31,3281,Carlos Tevez,Forward,12953.0,0.0,0.0,0.0,0.0,0.0
2510,4762,José Campaña,Midfielder,311.0,0.0,0.0,0.0,0.0,0.0
2511,2173,Johannes Karl Gudjonsson,Midfielder,311.0,0.0,0.0,0.0,0.0,0.0
2244,23815,Curtis Jones,Midfielder,2155.0,0.0,0.0,0.0,0.0,0.0
2243,3111,Manuel Fernandes,Midfielder,846.0,0.0,0.0,0.0,0.0,0.0
2242,19673,Ramadan Sobhi,Midfielder,2157.0,0.0,0.0,0.0,0.0,0.0
2512,4104,Josh McEachran,Midfielder,309.0,0.0,0.0,0.0,0.0,0.0
2513,3810,Míchel,Midfielder,305.0,0.0,0.0,0.0,0.0,0.0
2518,4358,Simon Lappin,Midfielder,291.0,0.0,0.0,0.0,0.0,0.0
2515,3076,Keith Treacy,Midfielder,296.0,0.0,0.0,0.0,0.0,0.0
2238,9266,Ben Osborn,Midfielder,2197.0,0.0,0.0,0.0,0.0,0.0
2516,3485,Emerse Faé,Midfielder,293.0,0.0,0.0,0.0,0.0,0.0
2236,24128,Milot Rashica,Midfielder,2236.0,0.0,0.0,0.0,0.0,0.0
2235,15212,Ben Johnson,Midfielder,2248.0,0.0,0.0,0.0,0.0,0.0
2517,3379,Benny Feilhaber,Midfielder,293.0,0.0,0.0,0.0,0.0,0.0
2309,49726,Mathias Jensen,Midfielder,1600.0,0.0,0.0,0.0,0.0,0.0
179,8107,Oliver McBurnie,Forward,3781.0,0.0,0.0,0.0,0.0,0.0
1104,2464,Liam Rosenior,Defender,3974.0,0.0,0.0,0.0,0.0,0.0
466,2870,Shefki Kuqi,Forward,426.0,0.0,0.0,0.0,0.0,0.0
468,5562,James Wilson,Forward,420.0,0.0,0.0,0.0,0.0,0.0
469,9650,Sam Gallagher,Forward,415.0,0.0,0.0,0.0,0.0,0.0
470,4008,Chris Iwelumo,Forward,414.0,0.0,0.0,0.0,0.0,0.0
471,4125,Cauley Woodrow,Forward,411.0,0.0,0.0,0.0,0.0,0.0
472,4839,Álvaro Vázquez,Forward,410.0,0.0,0.0,0.0,0.0,0.0
473,3441,Ched Evans,Forward,400.0,0.0,0.0,0.0,0.0,0.0
474,3578,Nick Blackman,Forward,395.0,0.0,0.0,0.0,0.0,0.0
1106,4803,Jesús Navas,Defender,7359.0,0.0,0.0,0.0,0.0,0.0
475,5074,Nélson Oliveira,Forward,389.0,0.0,0.0,0.0,0.0,0.0
476,4366,Aaron Wilbraham,Forward,388.0,0.0,0.0,0.0,0.0,0.0
489,4118,Apostolos Vellios,Forward,331.0,0.0,0.0,0.0,0.0,0.0
478,13145,Ashley Fletcher,Forward,382.0,0.0,0.0,0.0,0.0,0.0
1100,4888,Daley Blind,Defender,7478.0,0.0,0.0,0.0,0.0,0.0
479,13866,Jonathan Leko,Forward,382.0,0.0,0.0,0.0,0.0,0.0
480,4800,Iago Aspas,Forward,380.0,0.0,0.0,0.0,0.0,0.0
481,3854,Steven Thompson,Forward,380.0,0.0,0.0,0.0,0.0,0.0
484,2419,Quincy Owusu-Abeyie,Forward,357.0,0.0,0.0,0.0,0.0,0.0
486,3748,Juan Carlos Menseguéz,Forward,345.0,0.0,0.0,0.0,0.0,0.0
487,19929,Ian Poveda-Ocampo,Forward,344.0,0.0,0.0,0.0,0.0,0.0
465,4896,Viktor Fischer,Forward,438.0,0.0,0.0,0.0,0.0,0.0
464,3499,Roy O'Donovan,Forward,445.0,0.0,0.0,0.0,0.0,0.0
463,15989,Guido Carrillo,Forward,452.0,0.0,0.0,0.0,0.0,0.0
462,3584,Mustapha Riga,Forward,455.0,0.0,0.0,0.0,0.0,0.0
437,4227,Mauro Boselli,Forward,624.0,0.0,0.0,0.0,0.0,0.0
438,4660,Itay Shechter,Forward,621.0,0.0,0.0,0.0,0.0,0.0
439,3399,Eddie Johnson,Forward,617.0,0.0,0.0,0.0,0.0,0.0
440,5803,Jesé,Forward,616.0,0.0,0.0,0.0,0.0,0.0
441,3454,Federico Macheda,Forward,609.0,0.0,0.0,0.0,0.0,0.0
442,4272,David Goodwillie,Forward,596.0,0.0,0.0,0.0,0.0,0.0
445,3896,Kamel Ghilas,Forward,582.0,0.0,0.0,0.0,0.0,0.0
446,3969,Ilan Araujo,Forward,575.0,0.0,0.0,0.0,0.0,0.0
447,3689,Nile Ranger,Forward,568.0,0.0,0.0,0.0,0.0,0.0
448,16622,Borja Bastón,Forward,563.0,0.0,0.0,0.0,0.0,0.0
449,24253,Adama Diakhaby,Forward,553.0,0.0,0.0,0.0,0.0,0.0
450,19859,Jonathan Calleri,Forward,537.0,0.0,0.0,0.0,0.0,0.0
451,15685,Alexander Sørloth,Forward,533.0,0.0,0.0,0.0,0.0,0.0
453,25094,Saman Ghoddos,Forward,528.0,0.0,0.0,0.0,0.0,0.0
454,4718,Yaya Sanogo,Forward,528.0,0.0,0.0,0.0,0.0,0.0
455,13875,Emmanuel Emenike,Forward,509.0,0.0,0.0,0.0,0.0,0.0
456,4478,Serge Gnabry,Forward,484.0,0.0,0.0,0.0,0.0,0.0
457,19606,Floyd Ayité,Forward,468.0,0.0,0.0,0.0,0.0,0.0
458,4139,Milan Jovanovic,Forward,461.0,0.0,0.0,0.0,0.0,0.0
460,16719,Simone Zaza,Forward,460.0,0.0,0.0,0.0,0.0,0.0
461,3831,Danny Ward,Forward,456.0,0.0,0.0,0.0,0.0,0.0
488,5354,Silvestre Varela,Forward,333.0,0.0,0.0,0.0,0.0,0.0
435,16524,Arnaut Danjuma,Forward,628.0,0.0,0.0,0.0,0.0,0.0
519,21714,Samuel Kalu,Forward,222.0,0.0,0.0,0.0,0.0,0.0
520,4863,Matty Fryatt,Forward,219.0,0.0,0.0,0.0,0.0,0.0
522,65782,Jonathan Rowe,Forward,210.0,0.0,0.0,0.0,0.0,0.0
523,7990,Jordan Rhodes,Forward,208.0,0.0,0.0,0.0,0.0,0.0
524,3502,Rade Prica,Forward,206.0,0.0,0.0,0.0,0.0,0.0
